"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Avg Wind Direction (10 mins) (°)","Absolute Pressure (hPa)"
2025-10-31T10:01:00+05:30,2025-10-31 10:01:00,28.9,31.2,0.4,1.8,11.2,358,0,0,0,0,451.1,2241.6,2241.6,961.5,62,190,961.5
2025-10-31T09:55:00+05:30,2025-10-31 09:55:00,27.8,29.6,2.9,5.4,11.2,147,0,0,0,0,451.1,2241.6,2241.6,961.5,64,190,961.5
2025-10-31T09:50:00+05:30,2025-10-31 09:50:00,27.7,29.5,5.4,7.2,11.2,172,0,0,0,0,451.1,2241.6,2241.6,961.5,65,280,961.5
2025-10-31T09:45:00+05:30,2025-10-31 09:45:00,27.7,29.8,2.2,5.4,11.2,290,0,0,0,0,451.1,2241.6,2241.6,961.6,67,280,961.6
2025-10-31T09:40:00+05:30,2025-10-31 09:40:00,27.6,29.6,6.5,7.2,11.2,243,0,0,0,0,451.1,2241.6,2241.6,961.5,67,230,961.5
2025-10-31T09:35:00+05:30,2025-10-31 09:35:00,27.8,29.8,2.9,3.6,11.2,193,0,0,0,0,451.1,2241.6,2241.6,961.7,66,230,961.7
2025-10-31T09:30:00+05:30,2025-10-31 09:30:00,27.6,29.7,1.1,5.4,11.2,263,0,0,0,0,451.1,2241.6,2241.6,961.6,68,234,961.6
2025-10-31T09:25:00+05:30,2025-10-31 09:25:00,27.9,30.1,0.7,5.4,7.2,135,0,0,0,0,451.1,2241.6,2241.6,961.6,67,234,961.6
2025-10-31T09:20:00+05:30,2025-10-31 09:20:00,27.4,29.2,3.6,3.6,7.2,91,0,0,0,0,451.1,2241.6,2241.6,961.7,66,263,961.7
2025-10-31T09:15:00+05:30,2025-10-31 09:15:00,27.1,28.9,1.8,3.6,5.4,15,0,0,0,0,451.1,2241.6,2241.6,961.8,68,263,961.8
2025-10-31T09:10:00+05:30,2025-10-31 09:10:00,27.1,28.9,0,5.4,5.4,262,0,0,0,0,451.1,2241.6,2241.6,961.9,69,28,961.9
2025-10-31T09:05:00+05:30,2025-10-31 09:05:00,27.4,29.5,3.6,3.6,5.4,283,0,0,0,0,451.1,2241.6,2241.6,961.8,70,28,961.8
2025-10-31T09:00:00+05:30,2025-10-31 09:00:00,27.2,29.2,1.4,1.8,5.4,38,0,0,0,0,451.1,2241.6,2241.6,961.9,70,34,961.9
2025-10-31T08:55:00+05:30,2025-10-31 08:55:00,25.9,26.5,0.4,1.8,5.4,351,0,0,0,0,451.1,2241.6,2241.6,961.8,73,34,961.8
2025-10-31T08:50:00+05:30,2025-10-31 08:50:00,25.9,26.5,1.1,3.6,5.4,40,0,0,0,0,451.1,2241.6,2241.6,961.9,74,33,961.9
2025-10-31T08:45:00+05:30,2025-10-31 08:45:00,25.7,26.3,0.4,3.6,5.4,36,0,0,0,0,451.1,2241.6,2241.6,961.9,75,33,961.9
2025-10-31T08:40:00+05:30,2025-10-31 08:40:00,25.6,26.1,1.1,1.8,5.4,39,0,0,0,0,451.1,2241.6,2241.6,961.9,74,95,961.9
2025-10-31T08:35:00+05:30,2025-10-31 08:35:00,26.1,26.6,0.4,1.8,5.4,39,0,0,0,0,451.1,2241.6,2241.6,961.9,72,95,961.9
2025-10-31T08:30:00+05:30,2025-10-31 08:30:00,26.2,26.7,1.8,3.6,5.4,87,0,0,0,0,451.1,2241.6,2241.6,962,71,121,962
2025-10-31T08:25:00+05:30,2025-10-31 08:25:00,26,26.5,1.1,1.8,5.4,119,0,0,0,0,451.1,2241.6,2241.6,961.8,72,121,961.8
2025-10-31T08:20:00+05:30,2025-10-31 08:20:00,25,25.5,0,1.8,5.4,115,0,0,0,0,451.1,2241.6,2241.6,961.8,75,121,961.8
2025-10-31T08:15:00+05:30,2025-10-31 08:15:00,25,25.5,0.4,1.8,5.4,145,0,0,0,0,451.1,2241.6,2241.6,961.9,75,121,961.9
2025-10-31T08:10:00+05:30,2025-10-31 08:10:00,24.3,24.8,0.4,1.8,5.4,94,0,0,0,0,451.1,2241.6,2241.6,962.1,76,143,962.1
2025-10-31T08:05:00+05:30,2025-10-31 08:05:00,24.3,24.8,0,0,5.4,101,0,0,0,0,451.1,2241.6,2241.6,961.8,76,143,961.8
2025-10-31T08:00:00+05:30,2025-10-31 08:00:00,24.1,24.6,0.4,1.8,5.4,78,0,0,0,0,451.1,2241.6,2241.6,961.9,77,148,961.9
2025-10-31T07:55:00+05:30,2025-10-31 07:55:00,23.4,23.8,0,0,5.4,148,0,0,0,0,451.1,2241.6,2241.6,961.8,78,148,961.8
2025-10-31T07:50:00+05:30,2025-10-31 07:50:00,23.4,23.8,0,0,5.4,148,0,0,0,0,451.1,2241.6,2241.6,962,78,112,962
2025-10-31T07:45:00+05:30,2025-10-31 07:45:00,23.3,23.7,1.8,1.8,5.4,150,0,0,0,0,451.1,2241.6,2241.6,961.9,78,112,961.9
2025-10-31T07:40:00+05:30,2025-10-31 07:40:00,23.1,23.5,1.4,1.8,5.4,112,0,0,0,0,451.1,2241.6,2241.6,961.7,79,111,961.7
2025-10-31T07:35:00+05:30,2025-10-31 07:35:00,23,23.4,1.8,3.6,5.4,91,0,0,0,0,451.1,2241.6,2241.6,961.7,79,111,961.7
2025-10-31T07:30:00+05:30,2025-10-31 07:30:00,22.4,22.8,0,1.8,5.4,147,0,0,0,0,451.1,2241.6,2241.6,961.8,81,125,961.8
2025-10-31T07:25:00+05:30,2025-10-31 07:25:00,22.7,23.1,1.8,3.6,5.4,110,0,0,0,0,451.1,2241.6,2241.6,961.6,80,125,961.6
2025-10-31T07:20:00+05:30,2025-10-31 07:20:00,21.9,22.3,0.4,1.8,5.4,119,0,0,0,0,451.1,2241.6,2241.6,961.6,82,109,961.6
2025-10-31T07:15:00+05:30,2025-10-31 07:15:00,21.5,21.9,2.2,3.6,5.4,133,0,0,0,0,451.1,2241.6,2241.6,961.5,83,109,961.5
2025-10-31T07:10:00+05:30,2025-10-31 07:10:00,21.3,21.7,2.2,3.6,5.4,134,0,0,0,0,451.1,2241.6,2241.6,961.5,84,0,961.5
2025-10-31T07:05:00+05:30,2025-10-31 07:05:00,21.3,21.7,1.4,3.6,3.6,123,0,0,0,0,451.1,2241.6,2241.6,961.4,84,0,961.4
2025-10-31T07:00:00+05:30,2025-10-31 07:00:00,,,,,,,,,,,,,,961.3,,0,961.3
2025-10-31T06:55:00+05:30,2025-10-31 06:55:00,,,,,,,,,,,,,,961.5,,0,961.5
2025-10-31T06:50:00+05:30,2025-10-31 06:50:00,,,,,,,,,,,,,,961.2,,0,961.2
2025-10-31T06:45:00+05:30,2025-10-31 06:45:00,,,,,,,,,,,,,,961.1,,0,961.1
2025-10-31T06:40:00+05:30,2025-10-31 06:40:00,,,,,,,,,,,,,,960.9,,0,960.9
2025-10-31T06:35:00+05:30,2025-10-31 06:35:00,,,,,,,,,,,,,,961,,0,961
2025-10-31T06:30:00+05:30,2025-10-31 06:30:00,,,,,,,,,,,,,,961.1,,0,961.1
2025-10-31T06:25:00+05:30,2025-10-31 06:25:00,,,,,,,,,,,,,,960.9,,0,960.9
2025-10-31T06:20:00+05:30,2025-10-31 06:20:00,,,,,,,,,,,,,,960.7,,0,960.7
2025-10-31T06:15:00+05:30,2025-10-31 06:15:00,,,,,,,,,,,,,,960.6,,0,960.6
2025-10-31T06:10:00+05:30,2025-10-31 06:10:00,,,,,,,,,,,,,,960.6,,0,960.6
2025-10-31T06:05:00+05:30,2025-10-31 06:05:00,,,,,,,,,,,,,,960.4,,0,960.4
2025-10-31T06:00:00+05:30,2025-10-31 06:00:00,,,,,,,,,,,,,,960.3,,0,960.3
2025-10-31T05:55:00+05:30,2025-10-31 05:55:00,,,,,,,,,,,,,,960.3,,0,960.3
2025-10-31T05:50:00+05:30,2025-10-31 05:50:00,,,,,,,,,,,,,,960.2,,0,960.2
2025-10-31T05:45:00+05:30,2025-10-31 05:45:00,,,,,,,,,,,,,,960.3,,0,960.3
2025-10-31T05:40:00+05:30,2025-10-31 05:40:00,,,,,,,,,,,,,,960.2,,0,960.2
2025-10-31T05:35:00+05:30,2025-10-31 05:35:00,,,,,,,,,,,,,,959.9,,0,959.9
2025-10-31T05:30:00+05:30,2025-10-31 05:30:00,,,,,,,,,,,,,,959.8,,0,959.8
2025-10-31T05:25:00+05:30,2025-10-31 05:25:00,,,,,,,,,,,,,,959.9,,0,959.9
2025-10-31T05:20:00+05:30,2025-10-31 05:20:00,,,,,,,,,,,,,,959.9,,0,959.9
2025-10-31T05:15:00+05:30,2025-10-31 05:15:00,,,,,,,,,,,,,,959.8,,0,959.8
2025-10-31T05:10:00+05:30,2025-10-31 05:10:00,,,,,,,,,,,,,,959.7,,0,959.7
2025-10-31T05:05:00+05:30,2025-10-31 05:05:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-31T05:00:00+05:30,2025-10-31 05:00:00,,,,,,,,,,,,,,959.8,,0,959.8
2025-10-31T04:56:00+05:30,2025-10-31 04:56:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-31T04:50:00+05:30,2025-10-31 04:50:00,,,,,,,,,,,,,,959.7,,0,959.7
2025-10-31T04:45:00+05:30,2025-10-31 04:45:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-31T04:40:00+05:30,2025-10-31 04:40:00,,,,,,,,,,,,,,959.7,,0,959.7
2025-10-31T04:35:00+05:30,2025-10-31 04:35:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T04:30:00+05:30,2025-10-31 04:30:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T04:25:00+05:30,2025-10-31 04:25:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T04:20:00+05:30,2025-10-31 04:20:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T04:15:00+05:30,2025-10-31 04:15:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T04:10:00+05:30,2025-10-31 04:10:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T04:05:00+05:30,2025-10-31 04:05:00,,,,,,,,,,,,,,959.1,,0,959.1
2025-10-31T04:00:00+05:30,2025-10-31 04:00:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T03:55:00+05:30,2025-10-31 03:55:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:50:00+05:30,2025-10-31 03:50:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-31T03:45:00+05:30,2025-10-31 03:45:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:40:00+05:30,2025-10-31 03:40:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T03:35:00+05:30,2025-10-31 03:35:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:30:00+05:30,2025-10-31 03:30:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:25:00+05:30,2025-10-31 03:25:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:20:00+05:30,2025-10-31 03:20:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T03:15:00+05:30,2025-10-31 03:15:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T03:10:00+05:30,2025-10-31 03:10:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T03:05:00+05:30,2025-10-31 03:05:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T03:00:00+05:30,2025-10-31 03:00:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T02:55:00+05:30,2025-10-31 02:55:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T02:50:00+05:30,2025-10-31 02:50:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:45:00+05:30,2025-10-31 02:45:00,,,,,,,,,,,,,,959.1,,0,959.1
2025-10-31T02:40:00+05:30,2025-10-31 02:40:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T02:35:00+05:30,2025-10-31 02:35:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:30:00+05:30,2025-10-31 02:30:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:25:00+05:30,2025-10-31 02:25:00,,,,,,,,,,,,,,959.2,,0,959.2
2025-10-31T02:20:00+05:30,2025-10-31 02:20:00,,,,,,,,,,,,,,959.1,,0,959.1
2025-10-31T02:15:00+05:30,2025-10-31 02:15:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:10:00+05:30,2025-10-31 02:10:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:05:00+05:30,2025-10-31 02:05:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T02:00:00+05:30,2025-10-31 02:00:00,,,,,,,,,,,,,,959.3,,0,959.3
2025-10-31T01:55:00+05:30,2025-10-31 01:55:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-31T01:50:00+05:30,2025-10-31 01:50:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-31T01:45:00+05:30,2025-10-31 01:45:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-31T01:40:00+05:30,2025-10-31 01:40:00,,,,,,,,,,,,,,959.4,,0,959.4
2025-10-31T01:35:00+05:30,2025-10-31 01:35:00,,,,,,,,,,,,,,959.5,,0,959.5
2025-10-31T01:30:00+05:30,2025-10-31 01:30:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-31T01:25:00+05:30,2025-10-31 01:25:00,,,,,,,,,,,,,,959.6,,0,959.6
2025-10-31T01:20:00+05:30,2025-10-31 01:20:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.6,,0,959.6
2025-10-31T01:15:00+05:30,2025-10-31 01:15:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.7,,0,959.7
2025-10-31T01:10:00+05:30,2025-10-31 01:10:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.8,,0,959.8
2025-10-31T01:05:00+05:30,2025-10-31 01:05:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,959.8,,0,959.8
2025-10-31T01:00:00+05:30,2025-10-31 01:00:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960,,0,960
2025-10-31T00:55:00+05:30,2025-10-31 00:55:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960,,0,960
2025-10-31T00:50:00+05:30,2025-10-31 00:50:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960.1,,0,960.1
2025-10-31T00:45:00+05:30,2025-10-31 00:45:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960,,0,960
2025-10-31T00:40:00+05:30,2025-10-31 00:40:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960.2,,0,960.2
2025-10-31T00:35:00+05:30,2025-10-31 00:35:00,,,,,,,0,0,0,0,451.1,2241.6,2241.6,960.2,,0,960.2
2025-10-31T00:30:00+05:30,2025-10-31 00:30:00,21.1,21.6,2.2,3.6,3.6,187,0,0,0,0,451.1,2241.6,2241.6,960.2,88,194,960.2
2025-10-31T00:25:00+05:30,2025-10-31 00:25:00,21.1,21.6,2.2,3.6,3.6,187,0,0,0,0,451.1,2241.6,2241.6,960.1,88,194,960.1
2025-10-31T00:20:00+05:30,2025-10-31 00:20:00,21,21.5,2.2,3.6,3.6,201,0,0,0,0,451.1,2241.6,2241.6,960.1,89,144,960.1
2025-10-31T00:15:00+05:30,2025-10-31 00:15:00,21.1,21.6,2.2,3.6,3.6,234,0,0,0,0,451.1,2241.6,2241.6,960.2,90,144,960.2
2025-10-31T00:10:00+05:30,2025-10-31 00:10:00,21.3,21.8,0.4,1.8,3.6,144,0,0,0,0,451.1,2241.6,2241.6,960.2,88,190,960.2
2025-10-31T00:05:00+05:30,2025-10-31 00:05:00,21.3,21.8,2.2,3.6,3.6,130,0,0,0,0,451.1,2241.6,2241.6,960.4,88,190,960.4
2025-10-31T00:00:00+05:30,2025-10-31 00:00:00,21.2,21.7,1.8,1.8,1.8,222,0,0,0,0,451.1,2241.6,2241.6,960.4,88,217,960.4
2025-10-30T23:55:00+05:30,2025-10-30 23:55:00,21.2,21.7,2.9,3.6,22,206,0,0,0,0,451.1,2241.6,2241.6,960.5,89,217,960.5
2025-10-30T23:50:00+05:30,2025-10-30 23:50:00,21.1,21.6,0,3.6,22,229,0,0,0,0,451.1,2241.6,2241.6,960.6,90,259,960.6
2025-10-30T23:45:00+05:30,2025-10-30 23:45:00,21.1,21.6,0,1.8,22,214,0,0,0,0,451.1,2241.6,2241.6,960.5,91,259,960.5
2025-10-30T23:40:00+05:30,2025-10-30 23:40:00,21,21.6,1.4,3.6,22,259,0,0,0,0,451.1,2241.6,2241.6,960.4,92,194,960.4
2025-10-30T23:35:00+05:30,2025-10-30 23:35:00,21.2,21.8,3.2,5.4,22,238,0,0,0,0,451.1,2241.6,2241.6,960.5,91,194,960.5
2025-10-30T23:30:00+05:30,2025-10-30 23:30:00,21.2,21.8,1.1,1.8,22,203,0,0,0,0,451.1,2241.6,2241.6,960.4,92,187,960.4
2025-10-30T23:25:00+05:30,2025-10-30 23:25:00,21.2,21.8,1.8,1.8,22,195,0,0,0,0,451.1,2241.6,2241.6,960.5,92,187,960.5
2025-10-30T23:20:00+05:30,2025-10-30 23:20:00,21.5,22.1,0,0,22,186,0,0,0,0,451.1,2241.6,2241.6,960.6,92,187,960.6
2025-10-30T23:15:00+05:30,2025-10-30 23:15:00,21.5,22.1,0.4,1.8,22,187,0,0,0,0,451.1,2241.6,2241.6,960.6,93,187,960.6
2025-10-30T23:10:00+05:30,2025-10-30 23:10:00,21.5,22.1,0,0,22,187,0,0,0,0,451.1,2241.6,2241.6,960.7,92,187,960.7
2025-10-30T23:05:00+05:30,2025-10-30 23:05:00,21.7,22.3,0,0,22,187,0,0,0,0,451.1,2241.6,2241.6,960.6,91,187,960.6
2025-10-30T23:00:00+05:30,2025-10-30 23:00:00,21.8,22.4,0,0,22,187,0,0,0,0,451.1,2241.6,2241.6,960.9,92,198,960.9
2025-10-30T22:55:00+05:30,2025-10-30 22:55:00,21.8,22.4,0,0,22,187,0,0,0,0,451.1,2241.6,2241.6,960.6,92,198,960.6
2025-10-30T22:51:00+05:30,2025-10-30 22:51:00,21.7,22.3,0,0,22,193,0,0,0,0,451.1,2241.6,2241.6,960.6,92,216,960.6
2025-10-30T22:45:00+05:30,2025-10-30 22:45:00,21.7,22.3,0,1.8,22,204,0,0,0,0,451.1,2241.6,2241.6,960.6,92,216,960.6
2025-10-30T22:40:00+05:30,2025-10-30 22:40:00,21.7,22.3,0.7,1.8,22,213,0,0,0,0,451.1,2241.6,2241.6,960.7,92,136,960.7
2025-10-30T22:35:00+05:30,2025-10-30 22:35:00,21.8,22.4,0.7,1.8,22,231,0,0,0,0,451.1,2241.6,2241.6,960.9,92,136,960.9
2025-10-30T22:30:00+05:30,2025-10-30 22:30:00,22,22.7,1.1,1.8,22,173,0,0,0,0,451.1,2241.6,2241.6,960.8,92,137,960.8
2025-10-30T22:25:00+05:30,2025-10-30 22:25:00,22.1,22.7,0,1.8,22,135,0,0,0,0,451.1,2241.6,2241.6,960.8,91,137,960.8
2025-10-30T22:20:00+05:30,2025-10-30 22:20:00,22.2,22.9,0,1.8,22,136,0,0,0,0,451.1,2241.6,2241.6,960.7,91,210,960.7
2025-10-30T22:15:00+05:30,2025-10-30 22:15:00,22.2,22.9,1.1,3.6,22,182,0,0,0,0,451.1,2241.6,2241.6,960.8,91,210,960.8
2025-10-30T22:10:00+05:30,2025-10-30 22:10:00,22.1,22.7,0,1.8,22,206,0,0,0,0,451.1,2241.6,2241.6,960.8,91,202,960.8
2025-10-30T22:05:00+05:30,2025-10-30 22:05:00,22.1,22.7,2.2,3.6,22,219,0,0,0,0,451.1,2241.6,2241.6,960.8,91,202,960.8
2025-10-30T22:00:00+05:30,2025-10-30 22:00:00,22.2,22.9,2.2,3.6,22,203,0,0,0,0,451.1,2241.6,2241.6,960.9,92,129,960.9
2025-10-30T21:55:00+05:30,2025-10-30 21:55:00,22.2,22.9,1.4,1.8,22,265,0,0,0,0,451.1,2241.6,2241.6,960.6,92,129,960.6
2025-10-30T21:50:00+05:30,2025-10-30 21:50:00,22.3,23,0,0,22,130,0,0,0,0,451.1,2241.6,2241.6,961,92,130,961
2025-10-30T21:45:00+05:30,2025-10-30 21:45:00,22.5,23.2,0,1.8,22,130,0,0,0,0,451.1,2241.6,2241.6,960.8,92,130,960.8
2025-10-30T21:40:00+05:30,2025-10-30 21:40:00,22.5,23.2,0.4,1.8,22,131,0,0,0,0,451.1,2241.6,2241.6,960.9,91,202,960.9
2025-10-30T21:35:00+05:30,2025-10-30 21:35:00,22.5,23.2,0,0,22,130,0,0,0,0,451.1,2241.6,2241.6,960.7,91,202,960.7
2025-10-30T21:30:00+05:30,2025-10-30 21:30:00,22.4,23.1,0,0,22,205,0,0,0,0,451.1,2241.6,2241.6,960.6,91,147,960.6
2025-10-30T21:25:00+05:30,2025-10-30 21:25:00,22.5,23.2,1.8,3.6,22,213,0,0,0,0,451.1,2241.6,2241.6,960.6,92,147,960.6
2025-10-30T21:20:00+05:30,2025-10-30 21:20:00,22.5,23.2,1.4,1.8,22,146,0,0,0,0,451.1,2241.6,2241.6,960.6,92,44,960.6
2025-10-30T21:15:00+05:30,2025-10-30 21:15:00,22.6,23.3,0,1.8,22,196,0,0,0,0,451.1,2241.6,2241.6,960.6,92,44,960.6
2025-10-30T21:10:00+05:30,2025-10-30 21:10:00,22.6,23.3,1.8,1.8,22,44,0,0,0,0,451.1,2241.6,2241.6,960.7,92,284,960.7
2025-10-30T21:05:00+05:30,2025-10-30 21:05:00,22.5,23.2,0,1.8,22,42,0,0,0,0,451.1,2241.6,2241.6,960.4,92,284,960.4
2025-10-30T21:00:00+05:30,2025-10-30 21:00:00,22.5,23.2,0,1.8,22,343,0,0,0,0,451.1,2241.6,2241.6,960.5,93,284,960.5
2025-10-30T20:55:00+05:30,2025-10-30 20:55:00,22.4,23.2,0,0,22,284,0,0,0,0,451.1,2241.6,2241.6,960.5,94,284,960.5
2025-10-30T20:50:00+05:30,2025-10-30 20:50:00,22.5,23.2,0,1.8,22,284,0,0,0,0,451.1,2241.6,2241.6,960.3,93,277,960.3
2025-10-30T20:45:00+05:30,2025-10-30 20:45:00,22.5,23.2,1.1,1.8,22,284,0,0,0,0,451.1,2241.6,2241.6,960.4,93,277,960.4
2025-10-30T20:40:00+05:30,2025-10-30 20:40:00,22.6,23.3,0,1.8,22,278,0,0,0,0,451.1,2241.6,2241.6,960.5,93,278,960.5
2025-10-30T20:35:00+05:30,2025-10-30 20:35:00,22.7,23.5,1.8,1.8,22,278,0,0,0,0,451.1,2241.6,2241.6,960.2,93,278,960.2
2025-10-30T20:30:00+05:30,2025-10-30 20:30:00,22.9,23.6,1.8,3.6,22,278,0,0,0,0,451.1,2241.6,2241.6,960.3,92,161,960.3
2025-10-30T20:25:00+05:30,2025-10-30 20:25:00,23.1,23.8,1.8,1.8,22,268,0,0,0,0,451.1,2241.6,2241.6,960.3,91,161,960.3
2025-10-30T20:20:00+05:30,2025-10-30 20:20:00,23.2,23.9,1.4,1.8,22,153,0,0,0,0,451.1,2241.6,2241.6,960.2,90,246,960.2
2025-10-30T20:15:00+05:30,2025-10-30 20:15:00,23.2,23.9,0,3.6,22,106,0,0,0,0,451.1,2241.6,2241.6,960.2,90,246,960.2
2025-10-30T20:10:00+05:30,2025-10-30 20:10:00,23.3,24,0,0,22,247,0,0,0,0,451.1,2241.6,2241.6,960.2,90,256,960.2
2025-10-30T20:05:00+05:30,2025-10-30 20:05:00,23.3,24,0.4,1.8,22,247,0,0,0,0,451.1,2241.6,2241.6,960.1,90,256,960.1
2025-10-30T20:00:00+05:30,2025-10-30 20:00:00,23.6,24.3,1.8,3.6,22,256,0,0,0,0,451.1,2241.6,2241.6,960.2,89,155,960.2
2025-10-30T19:55:00+05:30,2025-10-30 19:55:00,24.1,24.8,0,1.8,22,146,0,0,0,0,451.1,2241.6,2241.6,960.1,87,155,960.1
2025-10-30T19:50:00+05:30,2025-10-30 19:50:00,24,24.7,0,1.8,22,146,0,0,0,0,451.1,2241.6,2241.6,960,87,157,960
2025-10-30T19:45:00+05:30,2025-10-30 19:45:00,24,24.7,0,0,22,156,0,0,0,0,451.1,2241.6,2241.6,960,87,157,960
2025-10-30T19:40:00+05:30,2025-10-30 19:40:00,24.1,24.8,0,1.8,22,157,0,0,0,0,451.1,2241.6,2241.6,959.9,87,238,959.9
2025-10-30T19:35:00+05:30,2025-10-30 19:35:00,24,24.7,0,0,22,196,0,0,0,0,451.1,2241.6,2241.6,959.9,86,238,959.9
2025-10-30T19:30:00+05:30,2025-10-30 19:30:00,23.9,24.6,0,1.8,22,213,0,0,0,0,451.1,2241.6,2241.6,959.8,87,215,959.8
2025-10-30T19:25:00+05:30,2025-10-30 19:25:00,23.9,24.6,0,1.8,22,238,0,0,0,0,451.1,2241.6,2241.6,959.7,87,215,959.7
2025-10-30T19:20:00+05:30,2025-10-30 19:20:00,24.2,24.9,1.4,1.8,22,239,0,0,0,0,451.1,2241.6,2241.6,959.7,86,262,959.7
2025-10-30T19:15:00+05:30,2025-10-30 19:15:00,24.2,24.9,1.4,1.8,22,215,0,0,0,0,451.1,2241.6,2241.6,959.7,86,262,959.7
2025-10-30T19:10:00+05:30,2025-10-30 19:10:00,24.1,24.8,0,0,22,262,0,0,0,0,451.1,2241.6,2241.6,959.8,87,196,959.8
2025-10-30T19:05:00+05:30,2025-10-30 19:05:00,24.3,25,0,0,22,261,0,0,0,0,451.1,2241.6,2241.6,959.6,86,196,959.6
2025-10-30T19:00:00+05:30,2025-10-30 19:00:00,24.5,25.2,1.8,1.8,22,261,0,0,0,0,451.1,2241.6,2241.6,959.6,85,196,959.6
2025-10-30T18:55:00+05:30,2025-10-30 18:55:00,24.6,25.3,0,1.8,22,197,0,0,0,0,451.1,2241.6,2241.6,959.4,84,196,959.4
2025-10-30T18:50:00+05:30,2025-10-30 18:50:00,24.9,25.6,0,0,22,197,0,0,0,0,451.1,2241.6,2241.6,959.3,83,200,959.3
2025-10-30T18:45:00+05:30,2025-10-30 18:45:00,25.1,25.8,1.1,1.8,22,184,0,0,0,0,451.1,2241.6,2241.6,959.4,82,200,959.4
2025-10-30T18:40:00+05:30,2025-10-30 18:40:00,25.2,25.9,0,0,22,200,0,0,0,0,451.1,2241.6,2241.6,959.3,81,200,959.3
2025-10-30T18:35:00+05:30,2025-10-30 18:35:00,25.3,26,1.1,1.8,22,200,0,0,0,0,451.1,2241.6,2241.6,959.1,81,200,959.1
2025-10-30T18:30:00+05:30,2025-10-30 18:30:00,25.3,26,0.4,1.8,22,200,0,0,0,0,451.1,2241.6,2241.6,959,81,227,959
2025-10-30T18:25:00+05:30,2025-10-30 18:25:00,25.3,26,2.2,3.6,22,200,0,0,0,0,451.1,2241.6,2241.6,959,80,227,959
2025-10-30T18:20:00+05:30,2025-10-30 18:20:00,25.7,26.4,1.8,3.6,22,227,0,0,0,0,451.1,2241.6,2241.6,958.7,79,248,958.7
2025-10-30T18:15:00+05:30,2025-10-30 18:15:00,25.8,26.5,1.8,1.8,22,224,0,0,0,0,451.1,2241.6,2241.6,958.8,78,248,958.8
2025-10-30T18:10:00+05:30,2025-10-30 18:10:00,26.3,27,0.7,1.8,22,232,0,0,0,0,451.1,2241.6,2241.6,958.8,76,242,958.8
